,code,term,system,codelist,cui
933,767810006,Chronic hepatitis C caused by hepatitis C virus genotype 5 (disorder),SNOMED,liver_disease_hasbled,S-767810006
934,232020009,Diabetic maculopathy,SNOMED,diabetes_chads,S-232020009
935,399865004,Very severe proliferative diabetic retinopathy (disorder),SNOMED,diabetes_chads,S-399865004
936,420918009,Mononeuropathy associated with type I diabetes mellitus (disorder),SNOMED,diabetes_chads,S-420918009
937,422228004,Multiple complications of type I diabetes mellitus (disorder),SNOMED,diabetes_chads,S-422228004
938,761000119102,Diabetic dyslipidemia associated with type 2 diabetes mellitus,SNOMED,diabetes_chads,S-761000119102
939,235870003,Chronic non-A non-B hepatitis (disorder),SNOMED,liver_disease_hasbled,S-235870003
940,21861000,Micronodular cirrhosis (disorder),SNOMED,liver_disease_hasbled,S-21861000
941,31742004,Arteriohepatic dysplasia (disorder),SNOMED,liver_disease_hasbled,S-31742004
942,174427006,Replacement of previous liver transplant (procedure),SNOMED,liver_disease_hasbled,S-174427006
943,271440004,Cirrhosis secondary to cholestasis (disorder),SNOMED,liver_disease_hasbled,S-271440004
944,420514000,Persistent proteinuria associated with type I diabetes mellitus (disorder),SNOMED,diabetes_chads,S-420514000
945,237610008,Acrorenal field defect ectodermal dysplasia and lipoatrophic diabetes (disorder),SNOMED,diabetes_chads,S-237610008
946,12958011000001100,Warfarin 100micrograms/5ml oral solution (Special Order),SNOMED,warfarin,S-12958011000001100
947,8728011000001100,Warfarin 10mg/5ml oral solution (Special Order),SNOMED,warfarin,S-8728011000001100
948,8728311000001100,Warfarin 10mg/5ml oral suspension (Special Order),SNOMED,warfarin,S-8728311000001100
949,32742511000001100,Warfarin 1mg capsules (Special Order),SNOMED,warfarin,S-32742511000001100
950,421411000001103,Warfarin 1mg tablets (A A H Pharmaceuticals Ltd),SNOMED,warfarin,S-421411000001103
951,19835411000001100,Warfarin 1mg tablets (APC Pharmaceuticals & Chemicals (Europe) Ltd),SNOMED,warfarin,S-19835411000001100
952,228316000,Alcoholic binges exceeding sensible amounts (finding),SNOMED,alcohol_hasbled,S-228316000
953,10939900000000000,Unhealthy alcohol drinking behavior (finding),SNOMED,alcohol_hasbled,S-10939900000000000
954,19835811000001100,Warfarin 5mg tablets (APC Pharmaceuticals & Chemicals (Europe) Ltd),SNOMED,warfarin,S-19835811000001100
955,642911000001101,Warfarin 5mg tablets (Actavis UK Ltd),SNOMED,warfarin,S-642911000001101
956,883011000001107,Warfarin 5mg tablets (Alliance Healthcare (Distribution) Ltd),SNOMED,warfarin,S-883011000001107
957,9797411000001100,Warfarin 5mg tablets (Almus Pharmaceuticals Ltd),SNOMED,warfarin,S-9797411000001100
958,10418611000001100,Warfarin 5mg tablets (Arrow Generics Ltd),SNOMED,warfarin,S-10418611000001100
959,16071611000001100,Warfarin 5mg tablets (Bristol Laboratories Ltd),SNOMED,warfarin,S-16071611000001100
960,12959411000001100,Warfarin 4.16mg/5ml oral solution (Special Order),SNOMED,warfarin,S-12959411000001100
961,12960011000001100,Warfarin 4mg/5ml oral solution (Special Order),SNOMED,warfarin,S-12960011000001100
962,3659711000001100,Warfarin 500microgram tablets (A A H Pharmaceuticals Ltd),SNOMED,warfarin,S-3659711000001100
963,10305211000001100,Warfarin 500microgram tablets (Actavis UK Ltd),SNOMED,warfarin,S-10305211000001100
964,20538311000001100,Warfarin 500microgram tablets (Advanz Pharma),SNOMED,warfarin,S-20538311000001100
965,395111000001106,Warfarin 500microgram tablets (Alliance Healthcare (Distribution) Ltd),SNOMED,warfarin,S-395111000001106
966,18288311000001100,Warfarin 1mg/ml oral suspension sugar free (Rosemont Pharmaceuticals Ltd),SNOMED,warfarin,S-18288311000001100
967,21919111000001100,Warfarin 1mg/ml oral suspension sugar free (Waymade Healthcare Plc),SNOMED,warfarin,S-21919111000001100
968,12958511000001100,Warfarin 2.5mg/5ml oral solution (Special Order),SNOMED,warfarin,S-12958511000001100
969,12959011000001100,Warfarin 25mg/5ml oral solution (Special Order),SNOMED,warfarin,S-12959011000001100
970,8731411000001100,Warfarin 2mg/5ml oral solution (Special Order),SNOMED,warfarin,S-8731411000001100
971,8733211000001100,Warfarin 2mg/5ml oral suspension (Special Order),SNOMED,warfarin,S-8733211000001100
972,34713411000001100,Ticagrelor 90mg orodispersible tablets sugar free,SNOMED,ticagrelor,S-34713411000001100
973,443694000,Type II diabetes mellitus uncontrolled (finding),SNOMED,diabetes_chads,S-443694000
974,237608006,Lipodystrophy partial with Rieger anomaly short stature and insulinopenic diabetes mellitus (disorder),SNOMED,diabetes_chads,S-237608006
975,233829003,Acute Q wave infarction - inferior (disorder),SNOMED,vascular_disease_chads,S-233829003
976,190331003,Diabetes mellitus adult onset with hyperosmolar coma,SNOMED,diabetes_chads,S-190331003
977,422166005,Peripheral circulatory disorder associated with type II diabetes mellitus (disorder),SNOMED,diabetes_chads,S-422166005
978,237651005,Insulin resistance - type A (disorder),SNOMED,diabetes_chads,S-237651005
979,235900003,Portal and splenic vein sclerosis (disorder),SNOMED,liver_disease_hasbled,S-235900003
980,82821008,Congenital atresia of extrahepatic bile duct (disorder),SNOMED,liver_disease_hasbled,S-82821008
981,773411000000107,Liver failure support management (procedure),SNOMED,liver_disease_hasbled,S-773411000000107
982,197296006,Capsular portal cirrhosis (disorder),SNOMED,liver_disease_hasbled,S-197296006
983,266471006,Juvenile portal cirrhosis (disorder),SNOMED,liver_disease_hasbled,S-266471006
984,734383005,Thrombosis of left middle cerebral artery (disorder),SNOMED,stroke_hasbled,S-734383005
985,271649006,Systolic blood pressure (observable entity),SNOMED,systolic_blood_pressure,S-271649006
986,408335007,Autoimmune hepatitis (disorder),SNOMED,liver_disease_hasbled,S-408335007
987,235897005,Hypoxia-associated cirrhosis (disorder),SNOMED,liver_disease_hasbled,S-235897005
988,174425003,Orthotopic liver transplant (procedure),SNOMED,liver_disease_hasbled,S-174425003
989,197360009,Toxic liver disease with chronic lobular hepatitis (disorder),SNOMED,liver_disease_hasbled,S-197360009
990,6183001,Indian childhood cirrhosis (disorder),SNOMED,liver_disease_hasbled,S-6183001
991,18027006,Transplantation of liver (procedure),SNOMED,liver_disease_hasbled,S-18027006
992,420715001,Persistent microalbuminuria associated with type II diabetes mellitus (disorder),SNOMED,diabetes_chads,S-420715001
993,190412005,Malnutrition-related diabetes mellitus without complications (disorder),SNOMED,diabetes_chads,S-190412005
994,408409007,O/E - right eye background diabetic retinopathy (context-dependent category),SNOMED,diabetes_chads,S-408409007
995,420996007,Coma associated with malnutrition-related diabetes mellitus (disorder),SNOMED,diabetes_chads,S-420996007
996,51002006,Diabetes mellitus associated with pancreatic disease,SNOMED,diabetes_chads,S-51002006
997,739681000,Diabetic oculopathy due to type I diabetes mellitus,SNOMED,diabetes_chads,S-739681000
998,232022001,Proliferative diabetic retinopathy with new vessels elsewhere than on disc,SNOMED,diabetes_chads,S-232022001
999,314771006,Type 1 diabetes mellitus with hypoglycaemic coma,SNOMED,diabetes_chads,S-314771006
1000,140381000119104,Neuropathic toe ulcer due to type 2 diabetes mellitus (disorder),SNOMED,diabetes_chads,S-140381000119104
1001,734384004,Thrombosis of right middle cerebral artery (disorder),SNOMED,stroke_chads,S-734384004
1002,34819111000001100,Rivaroxaban 15mg tablets and Rivaroxaban 20mg tablets,SNOMED,doacs,S-34819111000001100
1003,791000119109,Angina associated with type II diabetes mellitus,SNOMED,diabetes_chads,S-791000119109
1004,195201005,Multiple and bilateral precerebral artery syndromes,SNOMED,stroke_hasbled,S-195201005
1005,173679008,Balloon tamponade of esophagus (procedure),SNOMED,liver_disease_hasbled,S-173679008
1006,265437009,Exploration of liver (procedure),SNOMED,liver_disease_hasbled,S-265437009
1007,76783007,Chronic hepatitis (disorder),SNOMED,liver_disease_hasbled,S-76783007
1008,197291001,Unilobular portal cirrhosis (disorder),SNOMED,liver_disease_hasbled,S-197291001
1009,79720007,Chronic nonalcoholic liver disease (disorder),SNOMED,liver_disease_hasbled,S-79720007
1010,950181000000106,Chronic kidney disease with glomerular filtration rate category G4 and albuminuria category A1 (disorder),SNOMED,renal_disease_hasbled,S-950181000000106
1011,10417011000001100,Warfarin 500microgram tablets (Arrow Generics Ltd),SNOMED,warfarin,S-10417011000001100
1012,22736711000001100,Warfarin 500microgram tablets (DE Pharmaceuticals),SNOMED,warfarin,S-22736711000001100
1013,622211000001107,Warfarin 500microgram tablets (Kent Pharmaceuticals Ltd),SNOMED,warfarin,S-622211000001107
1014,37272811000001100,Warfarin 500microgram tablets (Mawdsley-Brooks & Company Ltd),SNOMED,warfarin,S-37272811000001104
1015,17876511000001100,Warfarin 500microgram tablets (Phoenix Healthcare Distribution Ltd),SNOMED,warfarin,S-17876511000001100
1016,15202611000001100,Warfarin 500microgram tablets (Sigma Pharmaceuticals Plc),SNOMED,warfarin,S-15202611000001100
1017,228317009,Alcoholic binges exceeding safe amounts (finding),SNOMED,alcohol_hasbled,S-228317009
1018,34793111000001100,Xarelto 15mg / 20mg treatment initiation pack,SNOMED,rivaroxaban,S-34793111000001100
1019,58612006,Acute myocardial infarction of lateral wall,SNOMED,vascular_disease_chads,S-58612006
1020,161503005,H/O: myocardial infarct at greater than 60,SNOMED,vascular_disease_chads,S-161503005
1021,312906006,Proliferative diabetic retinopathy - non high risk,SNOMED,diabetes_chads,S-312906006
1022,8442111000001100,Dipyridamole 100mg/5ml oral suspension,SNOMED,antiplatelets,S-8442111000001100
1023,12029811000001100,Dipyridamole 5mg/5ml oral solution,SNOMED,antiplatelets,S-12029811000001100
1024,12029911000001100,Dipyridamole 5mg/5ml oral suspension,SNOMED,antiplatelets,S-12029911000001100
1025,12028511000001100,Dipyridamole 5mg/5ml oral solution,SNOMED,antiplatelets,S-12028511000001100
1026,12027211000001100,Dipyridamole 5mg/5ml oral suspension,SNOMED,antiplatelets,S-12027211000001100
1027,12028311000001100,Dipyridamole 10mg/5ml oral solution,SNOMED,antiplatelets,S-12028311000001100
1028,12028411000001100,Dipyridamole 10mg/5ml oral suspension,SNOMED,antiplatelets,S-12028411000001100
1029,12011211000001100,Dipyridamole 10mg/5ml oral solution,SNOMED,antiplatelets,S-12011211000001100
1030,12010311000001100,Dipyridamole 10mg/5ml oral suspension,SNOMED,antiplatelets,S-12010311000001100
1031,36070011000001100,Dipyridamole 50mg/5ml oral suspension sugar free,SNOMED,antiplatelets,S-36070011000001104
1032,3995111000001100,Dipyridamole 50mg/5ml oral suspension sugar free,SNOMED,antiplatelets,S-3995111000001100
1033,104211000001106,Dipyridamole 50mg/5ml oral suspension sugar free,SNOMED,antiplatelets,S-104211000001106
1034,23969411000001100,Dipyridamole 50mg/5ml oral suspension sugar free,SNOMED,antiplatelets,S-23969411000001100
1035,29674811000001100,Dipyridamole 50mg/5ml oral suspension sugar free,SNOMED,antiplatelets,S-29674811000001100
1036,443482000,Hypertensive urgency (disorder),SNOMED,hypertension_chads,S-443482000
1037,843841000000109,Severe hypertension (National Institute for Health and Clinical Excellence 2011) (disorder),SNOMED,hypertension_chads,S-843841000000109
1038,43736008,Rheumatic left ventricular failure,SNOMED,congestive_heart_failure_chads,S-43736008
1039,426611007,Congestive heart failure due to valvular disease (disorder),SNOMED,congestive_heart_failure_chads,S-426611007
1040,194788005,Hypertension secondary to endocrine disorders,SNOMED,hypertension_chads,S-194788005
1041,66610008,Malignant hypertensive heart AND renal disease,SNOMED,hypertension_chads,S-66610008
1042,308128006,Right sided intracerebral hemorrhage unspecified,SNOMED,stroke_hasbled,S-308128006
1043,700379002,Chronic kidney disease stage 3B (disorder),SNOMED,renal_disease_hasbled,S-700379002
1044,61977001,Chronic type B viral hepatitis (disorder),SNOMED,liver_disease_hasbled,S-61977001
1045,776981000000103,Cirrhosis associated with cystic fibrosis (disorder),SNOMED,liver_disease_hasbled,S-776981000000103
1046,81675001,Chronic yellow atrophy of liver (disorder),SNOMED,liver_disease_hasbled,S-81675001
1047,235881000,Alcoholic hepatic failure (disorder),SNOMED,liver_disease_hasbled,S-235881000
1048,1761006,Biliary cirrhosis (disorder),SNOMED,liver_disease_hasbled,S-1761006
1049,62484002,Hepatic fibrosis (disorder),SNOMED,liver_disease_hasbled,S-62484002
1050,36781111000001100,Prasugrel 10mg tablets,SNOMED,antiplatelets,S-36781111000001104
1051,36916911000001100,Prasugrel 10mg tablets,SNOMED,antiplatelets,S-36916911000001104
1052,36778111000001100,Prasugrel 10mg tablets,SNOMED,antiplatelets,S-36778111000001104
1053,36882611000001100,Prasugrel 10mg tablets,SNOMED,antiplatelets,S-36882611000001104
1054,15241111000001100,Efient 5mg tablets,SNOMED,antiplatelets,S-15241111000001100
1055,15240211000001100,Efient 10mg tablets,SNOMED,antiplatelets,S-15240211000001100
1056,37118511000001100,Prafsia 5mg tablets,SNOMED,antiplatelets,S-37118511000001104
1057,37118811000001100,Prafsia 10mg tablets,SNOMED,antiplatelets,S-37118811000001104
1058,704465002,Ticagrelor 90mg tablets,SNOMED,antiplatelets,S-704465002
1059,32472211000001100,Ticagrelor 60mg tablets,SNOMED,antiplatelets,S-32472211000001100
1060,34713411000001100,Ticagrelor 90mg orodispersible tablets sugar free,SNOMED,antiplatelets,S-34713411000001100
1061,18290311000001100,Brilique 90mg tablets,SNOMED,antiplatelets,S-18290311000001100
1062,32447511000001100,Brilique 60mg tablets,SNOMED,antiplatelets,S-32447511000001100
1063,34672011000001100,Brilique 90mg orodispersible tablets,SNOMED,antiplatelets,S-34672011000001100
1064,431855005,Chronic kidney disease stage 1 (disorder),SNOMED,renal_disease_hasbled,S-431855005
1065,281240008,Extension of cerebrovascular accident (disorder),SNOMED,stroke_hasbled,S-281240008
1066,197286002,Recurrent hepatitis (disorder),SNOMED,liver_disease_hasbled,S-197286002
1067,235869004,Chronic viral hepatitis B with hepatitis D (disorder),SNOMED,liver_disease_hasbled,S-235869004
1068,235899008,Hepatic sclerosis (disorder),SNOMED,liver_disease_hasbled,S-235899008
1069,213231008,Hepatorenal syndrome as a complication of care (disorder),SNOMED,liver_disease_hasbled,S-213231008
1070,17709002,Bleeding esophageal varices (disorder),SNOMED,liver_disease_hasbled,S-17709002
1071,170766006,Loss of hypoglycemic warning,SNOMED,diabetes_chads,S-170766006
1072,609561005,Maturity-onset diabetes of the young (disorder),SNOMED,diabetes_chads,S-609561005
1073,1067201000000106,Eating disorder co-occurrent with diabetes mellitus type 1 (disorder),SNOMED,diabetes_chads,S-1067201000000106
1074,195230003,Cerebral infarction due to cerebral venous thrombosis non-pyogenic (disorder),SNOMED,stroke_chads,S-195230003
1075,230695002,Partial anterior cerebral circulation infarction (disorder),SNOMED,stroke_chads,S-230695002
1076,7713009,Intrapontine hemorrhage,SNOMED,stroke_chads,S-7713009
1077,295211000001106,Aspirin 75mg gastro-resistant tablets,SNOMED,antiplatelets,S-295211000001106
1078,21777711000001100,Aspirin 75mg gastro-resistant tablets,SNOMED,antiplatelets,S-21777711000001100
1079,16431611000001100,Aspirin 75mg gastro-resistant tablets,SNOMED,antiplatelets,S-16431611000001100
1080,15967511000001100,Aspirin 75mg gastro-resistant tablets,SNOMED,antiplatelets,S-15967511000001100
1081,30798211000001100,Aspirin 25mg capsules,SNOMED,antiplatelets,S-30798211000001100
